model,storage,carrier,condition,price
iPhoneXs,64GB,Other,Good,173.28
iPhoneXs,64GB,Other,Fair,147.29
iPhoneXs,64GB,Other,Broken,86.64
iPhoneXs,256GB,Unlocked,New,472.6
iPhoneXs,256GB,Unlocked,Like_new,400.76
iPhoneXs,256GB,Unlocked,Good,378.08
iPhoneXs,256GB,Unlocked,Fair,321.37
iPhoneXs,256GB,Unlocked,Broken,189.04
iPhoneXs,256GB,Verizon,New,472.6
iPhoneXs,256GB,Verizon,Like_new,400.76
iPhoneXs,256GB,Verizon,Good,378.08
iPhoneXs,256GB,Verizon,Fair,321.37
iPhoneXs,256GB,Verizon,Broken,189.04
iPhoneXs,256GB,AT&T,New,454.64
iPhoneXs,256GB,AT&T,Like_new,385.53
iPhoneXs,256GB,AT&T,Good,363.71
iPhoneXs,256GB,AT&T,Fair,309.15
iPhoneXs,256GB,AT&T,Broken,181.86
iPhoneXs,256GB,T-Mobile,New,439.52
iPhoneXs,256GB,T-Mobile,Like_new,372.71
iPhoneXs,256GB,T-Mobile,Good,351.61
iPhoneXs,256GB,T-Mobile,Fair,298.87
iPhoneXs,256GB,T-Mobile,Broken,175.81
iPhoneXs,256GB,Sprint,New,422.03
iPhoneXs,256GB,Sprint,Like_new,357.88
iPhoneXs,256GB,Sprint,Good,337.62
iPhoneXs,256GB,Sprint,Fair,286.98
iPhoneXs,256GB,Sprint,Broken,168.81
iPhoneXs,256GB,Other,New,236.3
iPhoneXs,256GB,Other,Like_new,200.38
iPhoneXs,256GB,Other,Good,189.04
iPhoneXs,256GB,Other,Fair,160.68
iPhoneXs,256GB,Other,Broken,94.52
iPhoneXs,512GB,Unlocked,New,523.76
iPhoneXs,512GB,Unlocked,Like_new,444.15
iPhoneXs,512GB,Unlocked,Good,419.01
iPhoneXs,512GB,Unlocked,Fair,356.15
iPhoneXs,512GB,Unlocked,Broken,209.5
iPhoneXs,512GB,Verizon,New,523.76
iPhoneXs,512GB,Verizon,Like_new,444.15
iPhoneXs,512GB,Verizon,Good,419.01
iPhoneXs,512GB,Verizon,Fair,356.15
iPhoneXs,512GB,Verizon,Broken,209.5
iPhoneXs,512GB,AT&T,New,503.85
iPhoneXs,512GB,AT&T,Like_new,427.27
iPhoneXs,512GB,AT&T,Good,403.08
iPhoneXs,512GB,AT&T,Fair,342.62
iPhoneXs,512GB,AT&T,Broken,201.54
iPhoneXs,512GB,T-Mobile,New,487.09
iPhoneXs,512GB,T-Mobile,Like_new,413.06
iPhoneXs,512GB,T-Mobile,Good,389.68
iPhoneXs,512GB,T-Mobile,Fair,331.22
iPhoneXs,512GB,T-Mobile,Broken,194.84
iPhoneXs,512GB,Sprint,New,467.72
iPhoneXs,512GB,Sprint,Like_new,396.62
iPhoneXs,512GB,Sprint,Good,374.17
iPhoneXs,512GB,Sprint,Fair,318.05
iPhoneXs,512GB,Sprint,Broken,187.09
iPhoneXs,512GB,Other,New,261.88
iPhoneXs,512GB,Other,Like_new,222.07
iPhoneXs,512GB,Other,Good,209.5
iPhoneXs,512GB,Other,Fair,178.08
iPhoneXs,512GB,Other,Broken,104.75
iPhoneXsMax,64GB,Unlocked,New,498.15
iPhoneXsMax,64GB,Unlocked,Like_new,422.43
iPhoneXsMax,64GB,Unlocked,Good,398.52
iPhoneXsMax,64GB,Unlocked,Fair,338.74
iPhoneXsMax,64GB,Unlocked,Broken,199.26
iPhoneXsMax,64GB,Verizon,New,498.15
iPhoneXsMax,64GB,Verizon,Like_new,422.43
iPhoneXsMax,64GB,Verizon,Good,398.52
iPhoneXsMax,64GB,Verizon,Fair,338.74
iPhoneXsMax,64GB,Verizon,Broken,199.26
iPhoneXsMax,64GB,AT&T,New,479.22
iPhoneXsMax,64GB,AT&T,Like_new,406.38
iPhoneXsMax,64GB,AT&T,Good,383.38
iPhoneXsMax,64GB,AT&T,Fair,325.87
iPhoneXsMax,64GB,AT&T,Broken,191.69
iPhoneXsMax,64GB,T-Mobile,New,463.28
iPhoneXsMax,64GB,T-Mobile,Like_new,392.86
iPhoneXsMax,64GB,T-Mobile,Good,370.63
iPhoneXsMax,64GB,T-Mobile,Fair,315.03
iPhoneXsMax,64GB,T-Mobile,Broken,185.31
iPhoneXsMax,64GB,Sprint,New,444.85
iPhoneXsMax,64GB,Sprint,Like_new,377.23
iPhoneXsMax,64GB,Sprint,Good,355.88
iPhoneXsMax,64GB,Sprint,Fair,302.5
iPhoneXsMax,64GB,Sprint,Broken,177.94
iPhoneXsMax,64GB,Other,New,249.08
iPhoneXsMax,64GB,Other,Like_new,211.22
iPhoneXsMax,64GB,Other,Good,199.26
iPhoneXsMax,64GB,Other,Fair,169.37
iPhoneXsMax,64GB,Other,Broken,99.63
iPhoneXsMax,256GB,Unlocked,New,540.07
iPhoneXsMax,256GB,Unlocked,Like_new,457.98
iPhoneXsMax,256GB,Unlocked,Good,432.06
iPhoneXsMax,256GB,Unlocked,Fair,367.25
iPhoneXsMax,256GB,Unlocked,Broken,216.03
iPhoneXsMax,256GB,Verizon,New,540.07
iPhoneXsMax,256GB,Verizon,Like_new,457.98
iPhoneXsMax,256GB,Verizon,Good,432.06
iPhoneXsMax,256GB,Verizon,Fair,367.25
iPhoneXsMax,256GB,Verizon,Broken,216.03
iPhoneXsMax,256GB,AT&T,New,519.55
iPhoneXsMax,256GB,AT&T,Like_new,440.58
iPhoneXsMax,256GB,AT&T,Good,415.64
iPhoneXsMax,256GB,AT&T,Fair,353.29
iPhoneXsMax,256GB,AT&T,Broken,207.82
iPhoneXsMax,256GB,T-Mobile,New,502.27
iPhoneXsMax,256GB,T-Mobile,Like_new,425.92
iPhoneXsMax,256GB,T-Mobile,Good,401.81
iPhoneXsMax,256GB,T-Mobile,Fair,341.54
iPhoneXsMax,256GB,T-Mobile,Broken,200.91
iPhoneXsMax,256GB,Sprint,New,482.28
iPhoneXsMax,256GB,Sprint,Like_new,408.98
iPhoneXsMax,256GB,Sprint,Good,385.83
iPhoneXsMax,256GB,Sprint,Fair,327.95
iPhoneXsMax,256GB,Sprint,Broken,192.91
iPhoneXsMax,256GB,Other,New,270.04
iPhoneXsMax,256GB,Other,Like_new,228.99
iPhoneXsMax,256GB,Other,Good,216.03
iPhoneXsMax,256GB,Other,Fair,183.62
iPhoneXsMax,256GB,Other,Broken,108.01
iPhoneXsMax,512GB,Unlocked,New,605.49
iPhoneXsMax,512GB,Unlocked,Like_new,513.46
iPhoneXsMax,512GB,Unlocked,Good,484.39
iPhoneXsMax,512GB,Unlocked,Fair,411.73
iPhoneXsMax,512GB,Unlocked,Broken,242.2
iPhoneXsMax,512GB,Verizon,New,605.49
iPhoneXsMax,512GB,Verizon,Like_new,513.46
iPhoneXsMax,512GB,Verizon,Good,484.39
iPhoneXsMax,512GB,Verizon,Fair,411.73
iPhoneXsMax,512GB,Verizon,Broken,242.2
iPhoneXsMax,512GB,AT&T,New,582.48
iPhoneXsMax,512GB,AT&T,Like_new,493.95
iPhoneXsMax,512GB,AT&T,Good,465.99
iPhoneXsMax,512GB,AT&T,Fair,396.09
iPhoneXsMax,512GB,AT&T,Broken,232.99
iPhoneXsMax,512GB,T-Mobile,New,563.11
iPhoneXsMax,512GB,T-Mobile,Like_new,477.52
iPhoneXsMax,512GB,T-Mobile,Good,450.49
iPhoneXsMax,512GB,T-Mobile,Fair,382.91
iPhoneXsMax,512GB,T-Mobile,Broken,225.24
iPhoneXsMax,512GB,Sprint,New,540.7
iPhoneXsMax,512GB,Sprint,Like_new,458.52
iPhoneXsMax,512GB,Sprint,Good,432.56
iPhoneXsMax,512GB,Sprint,Fair,367.68
iPhoneXsMax,512GB,Sprint,Broken,216.28
iPhoneXsMax,512GB,Other,New,302.75
iPhoneXsMax,512GB,Other,Like_new,256.73
iPhoneXsMax,512GB,Other,Good,242.2
iPhoneXsMax,512GB,Other,Fair,205.87
iPhoneXsMax,512GB,Other,Broken,121.1
iPhoneSE2ndGen,64GB,Unlocked,New,318.16
iPhoneSE2ndGen,64GB,Unlocked,Like_new,269.8
iPhoneSE2ndGen,64GB,Unlocked,Good,254.53
iPhoneSE2ndGen,64GB,Unlocked,Fair,216.35
iPhoneSE2ndGen,64GB,Unlocked,Broken,127.27
iPhoneSE2ndGen,64GB,Verizon,New,318.16
iPhoneSE2ndGen,64GB,Verizon,Like_new,269.8
iPhoneSE2ndGen,64GB,Verizon,Good,254.53
iPhoneSE2ndGen,64GB,Verizon,Fair,216.35
iPhoneSE2ndGen,64GB,Verizon,Broken,127.27
iPhoneSE2ndGen,64GB,AT&T,New,306.07
iPhoneSE2ndGen,64GB,AT&T,Like_new,259.55
iPhoneSE2ndGen,64GB,AT&T,Good,244.86
iPhoneSE2ndGen,64GB,AT&T,Fair,208.13
iPhoneSE2ndGen,64GB,AT&T,Broken,122.43
iPhoneSE2ndGen,64GB,T-Mobile,New,295.89
iPhoneSE2ndGen,64GB,T-Mobile,Like_new,250.92
iPhoneSE2ndGen,64GB,T-Mobile,Good,236.71
iPhoneSE2ndGen,64GB,T-Mobile,Fair,201.21
iPhoneSE2ndGen,64GB,T-Mobile,Broken,118.36
iPhoneSE2ndGen,64GB,Sprint,New,284.12
iPhoneSE2ndGen,64GB,Sprint,Like_new,240.93
iPhoneSE2ndGen,64GB,Sprint,Good,227.3
iPhoneSE2ndGen,64GB,Sprint,Fair,193.2
iPhoneSE2ndGen,64GB,Sprint,Broken,113.65
iPhoneSE2ndGen,64GB,Other,New,159.08
iPhoneSE2ndGen,64GB,Other,Like_new,134.9
iPhoneSE2ndGen,64GB,Other,Good,127.27
iPhoneSE2ndGen,64GB,Other,Fair,108.18
iPhoneSE2ndGen,64GB,Other,Broken,63.63
iPhoneSE2ndGen,128GB,Unlocked,New,376.66
iPhoneSE2ndGen,128GB,Unlocked,Like_new,319.4
iPhoneSE2ndGen,128GB,Unlocked,Good,301.32
iPhoneSE2ndGen,128GB,Unlocked,Fair,256.13
iPhoneSE2ndGen,128GB,Unlocked,Broken,150.66
iPhoneSE2ndGen,128GB,Verizon,New,376.66
iPhoneSE2ndGen,128GB,Verizon,Like_new,319.4
iPhoneSE2ndGen,128GB,Verizon,Good,301.32
iPhoneSE2ndGen,128GB,Verizon,Fair,256.13
iPhoneSE2ndGen,128GB,Verizon,Broken,150.66
iPhoneSE2ndGen,128GB,AT&T,New,362.34
iPhoneSE2ndGen,128GB,AT&T,Like_new,307.27
iPhoneSE2ndGen,128GB,AT&T,Good,289.87
iPhoneSE2ndGen,128GB,AT&T,Fair,246.39
iPhoneSE2ndGen,128GB,AT&T,Broken,144.94
iPhoneSE2ndGen,128GB,T-Mobile,New,350.29
iPhoneSE2ndGen,128GB,T-Mobile,Like_new,297.05
iPhoneSE2ndGen,128GB,T-Mobile,Good,280.23
iPhoneSE2ndGen,128GB,T-Mobile,Fair,238.2
iPhoneSE2ndGen,128GB,T-Mobile,Broken,140.12
iPhoneSE2ndGen,128GB,Sprint,New,336.35
iPhoneSE2ndGen,128GB,Sprint,Like_new,285.23
iPhoneSE2ndGen,128GB,Sprint,Good,269.08
iPhoneSE2ndGen,128GB,Sprint,Fair,228.72
iPhoneSE2ndGen,128GB,Sprint,Broken,134.54
iPhoneSE2ndGen,128GB,Other,New,188.33
iPhoneSE2ndGen,128GB,Other,Like_new,159.7
iPhoneSE2ndGen,128GB,Other,Good,150.66
iPhoneSE2ndGen,128GB,Other,Fair,128.06
iPhoneSE2ndGen,128GB,Other,Broken,75.33
iPhoneSE2ndGen,256GB,Unlocked,New,423.95
iPhoneSE2ndGen,256GB,Unlocked,Like_new,359.51
iPhoneSE2ndGen,256GB,Unlocked,Good,339.16
iPhoneSE2ndGen,256GB,Unlocked,Fair,288.28
iPhoneSE2ndGen,256GB,Unlocked,Broken,169.58
iPhoneSE2ndGen,256GB,Verizon,New,423.95
iPhoneSE2ndGen,256GB,Verizon,Like_new,359.51
iPhoneSE2ndGen,256GB,Verizon,Good,339.16
iPhoneSE2ndGen,256GB,Verizon,Fair,288.28
iPhoneSE2ndGen,256GB,Verizon,Broken,169.58
iPhoneSE2ndGen,256GB,AT&T,New,407.84
iPhoneSE2ndGen,256GB,AT&T,Like_new,345.85
iPhoneSE2ndGen,256GB,AT&T,Good,326.27
iPhoneSE2ndGen,256GB,AT&T,Fair,277.33
iPhoneSE2ndGen,256GB,AT&T,Broken,163.13
iPhoneSE2ndGen,256GB,T-Mobile,New,394.27
iPhoneSE2ndGen,256GB,T-Mobile,Like_new,334.34
iPhoneSE2ndGen,256GB,T-Mobile,Good,315.42
iPhoneSE2ndGen,256GB,T-Mobile,Fair,268.1
iPhoneSE2ndGen,256GB,T-Mobile,Broken,157.71
iPhoneSE2ndGen,256GB,Sprint,New,378.58
iPhoneSE2ndGen,256GB,Sprint,Like_new,321.04
iPhoneSE2ndGen,256GB,Sprint,Good,302.87
iPhoneSE2ndGen,256GB,Sprint,Fair,257.44
iPhoneSE2ndGen,256GB,Sprint,Broken,151.43
iPhoneSE2ndGen,256GB,Other,New,211.97
iPhoneSE2ndGen,256GB,Other,Like_new,179.75
iPhoneSE2ndGen,256GB,Other,Good,169.58
iPhoneSE2ndGen,256GB,Other,Fair,144.14
iPhoneSE2ndGen,256GB,Other,Broken,84.79
iPhone11,64GB,Unlocked,New,571.58
iPhone11,64GB,Unlocked,Like_new,484.7
iPhone11,64GB,Unlocked,Good,457.27
iPhone11,64GB,Unlocked,Fair,388.68
iPhone11,64GB,Unlocked,Broken,228.63
iPhone11,64GB,Verizon,New,571.58
iPhone11,64GB,Verizon,Like_new,484.7
iPhone11,64GB,Verizon,Good,457.27
iPhone11,64GB,Verizon,Fair,388.68
iPhone11,64GB,Verizon,Broken,228.63
iPhone11,64GB,AT&T,New,549.86
iPhone11,64GB,AT&T,Like_new,466.28
iPhone11,64GB,AT&T,Good,439.89
iPhone11,64GB,AT&T,Fair,373.91
iPhone11,64GB,AT&T,Broken,219.95
iPhone11,64GB,T-Mobile,New,531.57
iPhone11,64GB,T-Mobile,Like_new,450.77
iPhone11,64GB,T-Mobile,Good,425.26
iPhone11,64GB,T-Mobile,Fair,361.47
iPhone11,64GB,T-Mobile,Broken,212.63
iPhone11,64GB,Sprint,New,510.42
iPhone11,64GB,Sprint,Like_new,432.84
iPhone11,64GB,Sprint,Good,408.34
iPhone11,64GB,Sprint,Fair,347.09
iPhone11,64GB,Sprint,Broken,204.17
iPhone11,64GB,Other,New,285.79
iPhone11,64GB,Other,Like_new,242.35
iPhone11,64GB,Other,Good,228.63
iPhone11,64GB,Other,Fair,194.34
iPhone11,64GB,Other,Broken,114.32
iPhone11,128GB,Unlocked,New,612.52
iPhone11,128GB,Unlocked,Like_new,519.41
iPhone11,128GB,Unlocked,Good,490.01
iPhone11,128GB,Unlocked,Fair,416.51
iPhone11,128GB,Unlocked,Broken,245.01
iPhone11,128GB,Verizon,New,612.52
iPhone11,128GB,Verizon,Like_new,519.41
iPhone11,128GB,Verizon,Good,490.01
iPhone11,128GB,Verizon,Fair,416.51
iPhone11,128GB,Verizon,Broken,245.01
iPhone11,128GB,AT&T,New,589.24
iPhone11,128GB,AT&T,Like_new,499.68
iPhone11,128GB,AT&T,Good,471.39
iPhone11,128GB,AT&T,Fair,400.68
iPhone11,128GB,AT&T,Broken,235.7
iPhone11,128GB,T-Mobile,New,569.64
iPhone11,128GB,T-Mobile,Like_new,483.05
iPhone11,128GB,T-Mobile,Good,455.71
iPhone11,128GB,T-Mobile,Fair,387.35
iPhone11,128GB,T-Mobile,Broken,227.86
iPhone11,128GB,Sprint,New,546.98
iPhone11,128GB,Sprint,Like_new,463.84
iPhone11,128GB,Sprint,Good,437.58
iPhone11,128GB,Sprint,Fair,371.94
iPhone11,128GB,Sprint,Broken,218.79
iPhone11,128GB,Other,New,306.26
iPhone11,128GB,Other,Like_new,259.71
iPhone11,128GB,Other,Good,245.01
iPhone11,128GB,Other,Fair,208.26
iPhone11,128GB,Other,Broken,122.5
iPhone11,256GB,Unlocked,New,652.36
iPhone11,256GB,Unlocked,Like_new,553.2
iPhone11,256GB,Unlocked,Good,521.89
iPhone11,256GB,Unlocked,Fair,443.61
iPhone11,256GB,Unlocked,Broken,260.94
iPhone11,256GB,Verizon,New,652.36
iPhone11,256GB,Verizon,Like_new,553.2
iPhone11,256GB,Verizon,Good,521.89
iPhone11,256GB,Verizon,Fair,443.61
iPhone11,256GB,Verizon,Broken,260.94
iPhone11,256GB,AT&T,New,627.57
iPhone11,256GB,AT&T,Like_new,532.18
iPhone11,256GB,AT&T,Good,502.06
iPhone11,256GB,AT&T,Fair,426.75
iPhone11,256GB,AT&T,Broken,251.03
iPhone11,256GB,T-Mobile,New,606.7
iPhone11,256GB,T-Mobile,Like_new,514.48
iPhone11,256GB,T-Mobile,Good,485.36
iPhone11,256GB,T-Mobile,Fair,412.55
iPhone11,256GB,T-Mobile,Broken,242.68
iPhone11,256GB,Sprint,New,582.56
iPhone11,256GB,Sprint,Like_new,494.01
iPhone11,256GB,Sprint,Good,466.05
iPhone11,256GB,Sprint,Fair,396.14
iPhone11,256GB,Sprint,Broken,233.02
iPhone11,256GB,Other,New,326.18
iPhone11,256GB,Other,Like_new,276.6
iPhone11,256GB,Other,Good,260.94
iPhone11,256GB,Other,Fair,221.8
iPhone11,256GB,Other,Broken,130.47
iPhone11Pro,64GB,Unlocked,New,722.86
iPhone11Pro,64GB,Unlocked,Like_new,612.98
iPhone11Pro,64GB,Unlocked,Good,578.28
iPhone11Pro,64GB,Unlocked,Fair,491.54
iPhone11Pro,64GB,Unlocked,Broken,289.14
iPhone11Pro,64GB,Verizon,New,722.86
iPhone11Pro,64GB,Verizon,Like_new,612.98
iPhone11Pro,64GB,Verizon,Good,578.28
iPhone11Pro,64GB,Verizon,Fair,491.54
iPhone11Pro,64GB,Verizon,Broken,289.14
iPhone11Pro,64GB,AT&T,New,695.39
iPhone11Pro,64GB,AT&T,Like_new,589.69
iPhone11Pro,64GB,AT&T,Good,556.31
iPhone11Pro,64GB,AT&T,Fair,472.86
iPhone11Pro,64GB,AT&T,Broken,278.15
iPhone11Pro,64GB,T-Mobile,New,672.26
iPhone11Pro,64GB,T-Mobile,Like_new,570.07
iPhone11Pro,64GB,T-Mobile,Good,537.8
iPhone11Pro,64GB,T-Mobile,Fair,457.13
iPhone11Pro,64GB,T-Mobile,Broken,268.9
iPhone11Pro,64GB,Sprint,New,645.51
iPhone11Pro,64GB,Sprint,Like_new,547.39
iPhone11Pro,64GB,Sprint,Good,516.41
iPhone11Pro,64GB,Sprint,Fair,438.95
iPhone11Pro,64GB,Sprint,Broken,258.2
iPhone11Pro,64GB,Other,New,361.43
iPhone11Pro,64GB,Other,Like_new,306.49
iPhone11Pro,64GB,Other,Good,289.14
iPhone11Pro,64GB,Other,Fair,245.77
iPhone11Pro,64GB,Other,Broken,144.57
iPhone11Pro,256GB,Unlocked,New,790.01
iPhone11Pro,256GB,Unlocked,Like_new,669.93
iPhone11Pro,256GB,Unlocked,Good,632.01
iPhone11Pro,256GB,Unlocked,Fair,537.21
iPhone11Pro,256GB,Unlocked,Broken,316.01
iPhone11Pro,256GB,Verizon,New,790.01
iPhone11Pro,256GB,Verizon,Like_new,669.93
iPhone11Pro,256GB,Verizon,Good,632.01
iPhone11Pro,256GB,Verizon,Fair,537.21
iPhone11Pro,256GB,Verizon,Broken,316.01
iPhone11Pro,256GB,AT&T,New,759.99
iPhone11Pro,256GB,AT&T,Like_new,644.47
iPhone11Pro,256GB,AT&T,Good,607.99
iPhone11Pro,256GB,AT&T,Fair,516.79
iPhone11Pro,256GB,AT&T,Broken,304.0
iPhone11Pro,256GB,T-Mobile,New,734.71
iPhone11Pro,256GB,T-Mobile,Like_new,623.04
iPhone11Pro,256GB,T-Mobile,Good,587.77
iPhone11Pro,256GB,T-Mobile,Fair,499.6
iPhone11Pro,256GB,T-Mobile,Broken,293.88
iPhone11Pro,256GB,Sprint,New,705.48
iPhone11Pro,256GB,Sprint,Like_new,598.25
iPhone11Pro,256GB,Sprint,Good,564.39
iPhone11Pro,256GB,Sprint,Fair,479.73
iPhone11Pro,256GB,Sprint,Broken,282.19
iPhone11Pro,256GB,Other,New,395.01
iPhone11Pro,256GB,Other,Like_new,334.97
iPhone11Pro,256GB,Other,Good,316.01
iPhone11Pro,256GB,Other,Fair,268.6
iPhone11Pro,256GB,Other,Broken,158.0
iPhone11Pro,512GB,Unlocked,New,940.2
iPhone11Pro,512GB,Unlocked,Like_new,797.29
iPhone11Pro,512GB,Unlocked,Good,752.16
iPhone11Pro,512GB,Unlocked,Fair,639.33
iPhone11Pro,512GB,Unlocked,Broken,376.08
iPhone11Pro,512GB,Verizon,New,940.2
iPhone11Pro,512GB,Verizon,Like_new,797.29
iPhone11Pro,512GB,Verizon,Good,752.16
iPhone11Pro,512GB,Verizon,Fair,639.33
iPhone11Pro,512GB,Verizon,Broken,376.08
iPhone11Pro,512GB,AT&T,New,904.47
iPhone11Pro,512GB,AT&T,Like_new,766.99
iPhone11Pro,512GB,AT&T,Good,723.58
iPhone11Pro,512GB,AT&T,Fair,615.04
iPhone11Pro,512GB,AT&T,Broken,361.79
iPhone11Pro,512GB,T-Mobile,New,874.38
iPhone11Pro,512GB,T-Mobile,Like_new,741.48
iPhone11Pro,512GB,T-Mobile,Good,699.51
iPhone11Pro,512GB,T-Mobile,Fair,594.58
iPhone11Pro,512GB,T-Mobile,Broken,349.75
iPhone11Pro,512GB,Sprint,New,839.6
iPhone11Pro,512GB,Sprint,Like_new,711.98
iPhone11Pro,512GB,Sprint,Good,671.68
iPhone11Pro,512GB,Sprint,Fair,570.93
iPhone11Pro,512GB,Sprint,Broken,335.84
iPhone11Pro,512GB,Other,New,470.1
iPhone11Pro,512GB,Other,Like_new,398.64
iPhone11Pro,512GB,Other,Good,376.08
iPhone11Pro,512GB,Other,Fair,319.67
iPhone11Pro,512GB,Other,Broken,188.04
iPhone11ProMax,64GB,Unlocked,New,792.37
iPhone11ProMax,64GB,Unlocked,Like_new,671.93
iPhone11ProMax,64GB,Unlocked,Good,633.9
iPhone11ProMax,64GB,Unlocked,Fair,538.81
iPhone11ProMax,64GB,Unlocked,Broken,316.95
iPhone11ProMax,64GB,Verizon,New,792.37
iPhone11ProMax,64GB,Verizon,Like_new,671.93
iPhone11ProMax,64GB,Verizon,Good,633.9
iPhone11ProMax,64GB,Verizon,Fair,538.81
iPhone11ProMax,64GB,Verizon,Broken,316.95
iPhone11ProMax,64GB,AT&T,New,762.26
iPhone11ProMax,64GB,AT&T,Like_new,646.4
iPhone11ProMax,64GB,AT&T,Good,609.81
iPhone11ProMax,64GB,AT&T,Fair,518.34
iPhone11ProMax,64GB,AT&T,Broken,304.9
iPhone11ProMax,64GB,T-Mobile,New,736.91
iPhone11ProMax,64GB,T-Mobile,Like_new,624.9
iPhone11ProMax,64GB,T-Mobile,Good,589.52
iPhone11ProMax,64GB,T-Mobile,Fair,501.1
iPhone11ProMax,64GB,T-Mobile,Broken,294.76
iPhone11ProMax,64GB,Sprint,New,707.59
iPhone11ProMax,64GB,Sprint,Like_new,600.03
iPhone11ProMax,64GB,Sprint,Good,566.07
iPhone11ProMax,64GB,Sprint,Fair,481.16
iPhone11ProMax,64GB,Sprint,Broken,283.04
iPhone11ProMax,64GB,Other,New,396.19
iPhone11ProMax,64GB,Other,Like_new,335.97
iPhone11ProMax,64GB,Other,Good,316.95
iPhone11ProMax,64GB,Other,Fair,269.41
iPhone11ProMax,64GB,Other,Broken,158.47
iPhone11ProMax,256GB,Unlocked,New,870.34
iPhone11ProMax,256GB,Unlocked,Like_new,738.05
iPhone11ProMax,256GB,Unlocked,Good,696.27
iPhone11ProMax,256GB,Unlocked,Fair,591.83
iPhone11ProMax,256GB,Unlocked,Broken,348.14
iPhone11ProMax,256GB,Verizon,New,870.34
iPhone11ProMax,256GB,Verizon,Like_new,738.05
iPhone11ProMax,256GB,Verizon,Good,696.27
iPhone11ProMax,256GB,Verizon,Fair,591.83
iPhone11ProMax,256GB,Verizon,Broken,348.14
iPhone11ProMax,256GB,AT&T,New,837.27
iPhone11ProMax,256GB,AT&T,Like_new,710.0
iPhone11ProMax,256GB,AT&T,Good,669.81
iPhone11ProMax,256GB,AT&T,Fair,569.34
iPhone11ProMax,256GB,AT&T,Broken,334.91
iPhone11ProMax,256GB,T-Mobile,New,809.42
iPhone11ProMax,256GB,T-Mobile,Like_new,686.38
iPhone11ProMax,256GB,T-Mobile,Good,647.53
iPhone11ProMax,256GB,T-Mobile,Fair,550.4
iPhone11ProMax,256GB,T-Mobile,Broken,323.77
iPhone11ProMax,256GB,Sprint,New,777.21
iPhone11ProMax,256GB,Sprint,Like_new,659.08
iPhone11ProMax,256GB,Sprint,Good,621.77
iPhone11ProMax,256GB,Sprint,Fair,528.51
iPhone11ProMax,256GB,Sprint,Broken,310.89
iPhone11ProMax,256GB,Other,New,435.17
iPhone11ProMax,256GB,Other,Like_new,369.02
iPhone11ProMax,256GB,Other,Good,348.14
iPhone11ProMax,256GB,Other,Fair,295.92
iPhone11ProMax,256GB,Other,Broken,174.07
iPhone11ProMax,512GB,Unlocked,New,940.2
iPhone11ProMax,512GB,Unlocked,Like_new,797.29
iPhone11ProMax,512GB,Unlocked,Good,752.16
iPhone11ProMax,512GB,Unlocked,Fair,639.33
iPhone11ProMax,512GB,Unlocked,Broken,376.08
iPhone11ProMax,512GB,Verizon,New,940.2
iPhone11ProMax,512GB,Verizon,Like_new,797.29
iPhone11ProMax,512GB,Verizon,Good,752.16
iPhone11ProMax,512GB,Verizon,Fair,639.33
iPhone11ProMax,512GB,Verizon,Broken,376.08
iPhone11ProMax,512GB,AT&T,New,904.47
iPhone11ProMax,512GB,AT&T,Like_new,766.99
iPhone11ProMax,512GB,AT&T,Good,723.58
iPhone11ProMax,512GB,AT&T,Fair,615.04
iPhone11ProMax,512GB,AT&T,Broken,361.79
iPhone11ProMax,512GB,T-Mobile,New,874.38
iPhone11ProMax,512GB,T-Mobile,Like_new,741.48
iPhone11ProMax,512GB,T-Mobile,Good,699.51
iPhone11ProMax,512GB,T-Mobile,Fair,594.58
iPhone11ProMax,512GB,T-Mobile,Broken,349.75
iPhone11ProMax,512GB,Sprint,New,839.6
iPhone11ProMax,512GB,Sprint,Like_new,711.98
iPhone11ProMax,512GB,Sprint,Good,671.68
iPhone11ProMax,512GB,Sprint,Fair,570.93
iPhone11ProMax,512GB,Sprint,Broken,335.84
iPhone11ProMax,512GB,Other,New,470.1
iPhone11ProMax,512GB,Other,Like_new,398.64
iPhone11ProMax,512GB,Other,Good,376.08
iPhone11ProMax,512GB,Other,Fair,319.67
iPhone11ProMax,512GB,Other,Broken,188.04
